run,completion,targets,survival,fragmentation,duration,reward
892,0.0,0.5,0.0,0.0,66.0,-22.32428550720215
893,1.0,1.0,1.0,0.0,48.0,-4.067103385925293
894,1.0,1.0,1.0,0.0,40.0,-2.36592960357666
895,1.0,1.0,1.0,0.0,44.0,-3.0629711151123047
896,1.0,1.0,1.0,0.0,63.0,-9.603057861328125
897,1.0,1.0,1.0,0.0,47.0,-5.06553840637207
898,1.0,1.0,1.0,0.0,57.0,-7.888538360595703
899,1.0,1.0,1.0,0.0,40.0,-2.5382518768310547
900,1.0,1.0,1.0,0.0,42.0,-4.836363315582275
901,1.0,1.0,1.0,0.0,58.0,-8.131126403808594
902,1.0,1.0,1.0,0.0,48.0,-4.286128997802734
903,1.0,1.0,1.0,0.0,55.0,-7.07747745513916
904,1.0,1.0,1.0,0.0,50.0,-6.198643207550049
905,1.0,1.0,1.0,0.0,36.0,-0.8241510391235352
906,1.0,1.0,1.0,0.0,56.0,-7.155154228210449
907,1.0,1.0,1.0,0.0,69.0,-11.974672317504883
908,1.0,1.0,1.0,0.0,46.0,-4.22896671295166
909,1.0,1.0,1.0,0.0,47.0,-5.933359622955322
910,1.0,1.0,1.0,0.0,70.0,-11.930856704711914
911,1.0,1.0,1.0,0.0,72.0,-11.594720840454102
912,1.0,1.0,1.0,0.0,65.0,-9.434504508972168
913,1.0,1.0,1.0,0.0,59.0,-7.110495567321777
914,1.0,1.0,1.0,0.0,70.0,-10.854316711425781
915,1.0,1.0,1.0,0.0,43.0,-4.634282112121582
916,1.0,1.0,1.0,0.0,75.0,-12.740814208984375
917,1.0,1.0,1.0,0.0,39.0,-2.4066505432128906
918,1.0,1.0,1.0,0.0,45.0,-3.5362749099731445
919,1.0,1.0,1.0,0.0,57.0,-5.8631911277771
920,1.0,1.0,1.0,0.0,43.0,-4.312132835388184
921,0.0,0.5,0.0,0.0,34.0,-14.953228950500488
922,1.0,1.0,1.0,0.0,60.0,-7.873234272003174
923,1.0,1.0,1.0,0.0,51.0,-6.316395282745361
924,1.0,1.0,1.0,0.0,51.0,-5.227444171905518
925,1.0,1.0,1.0,0.0,50.0,-5.31543493270874
926,1.0,1.0,1.0,0.0,42.0,-2.9286537170410156
927,1.0,1.0,1.0,0.0,45.0,-2.680049419403076
928,1.0,1.0,1.0,0.0,45.0,-3.219892978668213
929,0.0,0.5,0.0,0.0,37.0,-16.399904251098633
930,1.0,1.0,1.0,0.0,62.0,-8.481649398803711
931,1.0,1.0,1.0,0.0,43.0,-2.6283063888549805
932,1.0,1.0,0.6666666865348816,0.0,74.0,-16.30563735961914
933,1.0,1.0,1.0,0.0,40.0,-3.185853958129883
934,1.0,1.0,1.0,0.0,44.0,-5.030766010284424
935,1.0,1.0,1.0,0.0,43.0,-3.679849147796631
936,1.0,1.0,1.0,0.0,46.0,-4.6979217529296875
937,1.0,1.0,1.0,0.0,48.0,-5.059393405914307
938,1.0,1.0,1.0,0.0,38.0,-1.7208890914916992
939,1.0,1.0,1.0,0.0,44.0,-5.200624942779541
940,1.0,1.0,1.0,0.0,67.0,-9.648422241210938
941,1.0,1.0,1.0,0.0,37.0,-1.6670122146606445
942,0.0,0.5,0.0,0.0,45.0,-20.371082305908203
943,1.0,1.0,1.0,0.0,39.0,-1.9476118087768555
944,1.0,1.0,1.0,0.0,46.0,-5.2106475830078125
945,1.0,1.0,1.0,0.0,40.0,-2.806385040283203
946,1.0,1.0,1.0,0.0,70.0,-10.630942344665527
947,1.0,1.0,1.0,0.0,47.0,-4.0287675857543945
948,1.0,1.0,1.0,0.0,55.0,-6.305539608001709
949,0.0,0.5,0.0,0.0,44.0,-17.262807846069336
950,1.0,1.0,1.0,0.0,51.0,-6.051750183105469
951,1.0,1.0,1.0,0.0,43.0,-3.860116958618164
952,1.0,1.0,1.0,0.0,38.0,-1.874133586883545
953,1.0,1.0,1.0,0.0,45.0,-3.3767786026000977
954,0.0,0.5,0.0,0.0,57.0,-22.266460418701172
955,1.0,1.0,1.0,0.0,46.0,-3.117974281311035
956,1.0,1.0,1.0,0.0,58.0,-7.563241004943848
957,1.0,1.0,1.0,0.0,59.0,-8.298856735229492
958,1.0,1.0,1.0,0.0,50.0,-5.941909313201904
959,1.0,1.0,1.0,0.0,62.0,-9.310735702514648
960,1.0,1.0,1.0,0.0,46.0,-4.700401306152344
961,0.0,0.5,0.0,0.0,67.0,-25.05183219909668
962,1.0,1.0,1.0,0.0,44.0,-4.392730712890625
963,1.0,1.0,1.0,0.0,47.0,-3.3075966835021973
964,0.0,0.5,0.0,0.0,39.0,-16.70694351196289
965,1.0,1.0,1.0,0.0,52.0,-6.255540370941162
966,1.0,1.0,1.0,0.0,50.0,-6.417715072631836
967,1.0,1.0,1.0,0.0,53.0,-7.4976325035095215
968,1.0,1.0,1.0,0.0,39.0,-2.535102367401123
969,1.0,1.0,1.0,0.0,68.0,-10.06698989868164
970,1.0,1.0,1.0,0.0,69.0,-11.411685943603516
971,0.0,0.5,0.0,0.0,52.0,-18.436382293701172
972,1.0,1.0,1.0,0.0,42.0,-4.113883018493652
973,1.0,1.0,1.0,0.0,64.0,-10.638875961303711
974,1.0,1.0,1.0,0.0,53.0,-7.687840461730957
975,1.0,1.0,1.0,0.0,51.0,-5.2000508308410645
976,1.0,1.0,1.0,0.0,53.0,-5.919466018676758
977,1.0,1.0,1.0,0.0,60.0,-8.377065658569336
978,0.0,0.5,0.0,0.0,39.0,-17.480083465576172
979,1.0,1.0,1.0,0.0,54.0,-5.892577171325684
980,1.0,1.0,1.0,0.0,36.0,-1.002821445465088
981,0.0,0.5,0.0,0.0,36.0,-16.13349723815918
982,1.0,1.0,1.0,0.0,55.0,-5.897115707397461
983,1.0,1.0,1.0,0.0,38.0,-2.1386494636535645
984,0.0,0.5,0.0,0.0,37.0,-17.815284729003906
985,1.0,1.0,1.0,0.0,49.0,-3.8967981338500977
986,1.0,1.0,1.0,0.0,46.0,-4.420159339904785
987,1.0,1.0,1.0,0.0,46.0,-4.722100257873535
988,1.0,1.0,1.0,0.0,58.0,-8.874917984008789
989,1.0,1.0,1.0,0.0,59.0,-8.049410820007324
990,1.0,1.0,1.0,0.0,53.0,-6.4210309982299805
991,1.0,1.0,1.0,0.0,40.0,-3.0318918228149414
992,1.0,1.0,1.0,0.0,44.0,-3.851978302001953
993,1.0,1.0,1.0,0.0,40.0,-1.9810528755187988
994,1.0,1.0,1.0,0.0,46.0,-3.992818832397461
995,1.0,1.0,1.0,0.0,45.0,-4.625115394592285
996,1.0,1.0,1.0,0.0,42.0,-3.827601909637451
997,1.0,1.0,1.0,0.0,64.0,-9.221125602722168
998,1.0,1.0,1.0,0.0,47.0,-4.048580646514893
999,1.0,1.0,1.0,0.0,45.0,-4.352823257446289
